1521	-0.101700 -0.036000 -0.028100 0.026860 0.002336 -0.999619 0.346837 -0.937899 0.007170 -0.937533 -0.346899 -0.026003 1.000000
1533	-0.095100 -0.052400 -0.062300 -0.024416 -0.004442 -0.999692 0.447941 -0.894011 -0.006940 -0.893708 -0.447974 0.023819 -0.011228
1532	-0.095100 -0.052400 -0.062300 0.447941 -0.894011 -0.006940 0.024416 0.004442 0.999692 -0.893708 -0.447974 0.023819 -0.005142
1531	-0.095100 -0.052400 -0.062300 -0.024416 -0.004442 -0.999692 0.447941 -0.894011 -0.006940 -0.893708 -0.447974 0.023819 1.000000
1543	-0.106800 -0.020500 -0.062500 -0.037620 -0.003023 -0.999287 0.190091 -0.981748 -0.004199 -0.981040 -0.190115 0.037509 -0.009865
1542	-0.106800 -0.020500 -0.062500 0.190091 -0.981748 -0.004199 0.037620 0.003023 0.999287 -0.981040 -0.190115 0.037509 -0.003738
1541	-0.106800 -0.020500 -0.062500 -0.037620 -0.003023 -0.999287 0.190091 -0.981748 -0.004199 -0.981040 -0.190115 0.037509 1.000000
1613	-0.101700 -0.033900 0.005600 -0.067076 -0.031126 -0.997263 0.334370 -0.942413 0.006976 -0.940045 -0.332992 0.073623 -0.001478
1612	-0.101700 -0.033900 0.005600 0.334370 -0.942413 0.006976 0.067076 0.031126 0.997263 -0.940045 -0.332992 0.073623 -0.001832
1611	-0.101700 -0.033900 0.005600 -0.067076 -0.031126 -0.997263 0.334370 -0.942413 0.006976 -0.940045 -0.332992 0.073623 1.000000
1622	-0.095200 -0.030800 0.039100 -0.317164 -0.055600 -0.946726 0.310836 -0.949235 -0.048297 -0.895988 -0.309597 0.318349 -0.005444
1623	-0.095200 -0.030800 0.039100 0.310836 -0.949235 -0.048297 0.317164 0.055600 0.946726 -0.895988 -0.309597 0.318349 -0.005119
